issue_type_id,bim360_account_id,bim360_project_id,issue_type,is_active,created_by,created_at,updated_by,updated_at,deleted_by,deleted_at
d19d991b-c963-4b0f-ad98-63d6c144c86d,49df69ab-c266-4d49-951c-031b16f7a31f,f4049202-f19d-4115-8ca2-dc16d9140b51,Safety,true,System,Thu Aug 02 2018 07:56:04 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:04:43 GMT+0000 (Coordinated Universal Time),,
af079b17-6737-4ff8-b5ca-9dc7008635a0,49df69ab-c266-4d49-951c-031b16f7a31f,f4049202-f19d-4115-8ca2-dc16d9140b51,Quality,true,System,Thu Aug 02 2018 07:56:04 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:04:43 GMT+0000 (Coordinated Universal Time),,
510a49ef-0a37-4718-a6d8-8063f681f95e,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Coordination,true,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
f5b2fabd-5485-4057-b1c1-fd3a65f4bd98,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Warranty,false,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
71131fbf-ff06-40ec-86b3-039179d76fa0,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Observation,true,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
b9f4a9a3-071b-4254-9293-36263f4eb30d,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Design,true,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
893fa1b1-ee26-4a8c-b577-354816356013,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Work List,false,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
854bb786-a1e8-4e5b-a498-33fc6efdd22e,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Commissioning,true,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
06cbdb42-04fd-42fb-b838-d311e4a0502e,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Punch List,true,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
a1fa701d-031c-4699-ac81-1e6c845c826c,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Safety,true,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
9d498733-731e-445e-b994-dc7c614d619d,49df69ab-c266-4d49-951c-031b16f7a31f,4e2c86cb-9179-4fc0-9d42-807b5168dae8,Quality,true,System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),System,Wed Sep 18 2019 19:38:30 GMT+0000 (Coordinated Universal Time),,
90f67afe-755d-4b1b-afc0-c7b6e74c9e1c,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Coordination,true,,Tue Oct 16 2018 11:17:11 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
dbccdd20-abba-4242-9ed0-1bd5535fed42,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Design,true,,Tue Oct 16 2018 11:17:11 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
55ba97a8-d29a-46fd-9adb-f9adecc147bc,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Observation,true,System,Thu Aug 02 2018 08:19:45 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
b048f670-0077-4eb1-8815-4c93290546e1,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Work List,false,System,Thu Aug 02 2018 08:19:45 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
013adc3d-917a-400f-b68d-d5a69fadd4b2,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Commissioning,true,System,Thu Aug 02 2018 08:19:45 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
284c17ab-75c9-49b2-a0c1-131d4fe0b58c,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Punch List,true,System,Thu Aug 02 2018 08:19:45 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
0683790a-dc27-4858-8735-1c29151cfebf,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Safety,true,System,Thu Aug 02 2018 08:19:45 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
5fec1906-8c43-4bcd-95d3-aba17be0fd83,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Quality,true,System,Thu Aug 02 2018 08:19:45 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
8afaa2ce-9847-4e26-9f77-660406b3e1fa,49df69ab-c266-4d49-951c-031b16f7a31f,0df4030e-3dbc-4960-a746-0452df5dd734,Warranty,false,System,Thu Aug 02 2018 08:19:45 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 07:16:59 GMT+0000 (Coordinated Universal Time),,
575b701e-8469-4cdf-9c84-8e89b84560d1,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Coordination,true,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
54002faa-3319-47c5-937b-701e98fd69f0,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Warranty,false,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
3332597f-8c58-440f-908e-3013d321f284,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Work List,false,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
b4714439-1168-40a0-bcdf-3093f0fbc013,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Commissioning,true,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
81b1d19c-d7db-4b62-a0a6-60e95097c96d,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Punch List,true,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
967db09a-b489-4ec8-aa80-6879b9e8b048,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Safety,true,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
38ad981c-0dc1-4581-82c7-d3497fe514a6,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Quality,true,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
aac1cfc7-e485-424b-9ff1-152bfc2fa521,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Design,true,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
11ea1f84-5d77-4870-8b74-c4adb2c0d759,49df69ab-c266-4d49-951c-031b16f7a31f,58441570-d121-402a-8054-a30444b43f33,Observation,true,System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 23:42:00 GMT+0000 (Coordinated Universal Time),,
374c35c4-b0fa-4c46-a32c-d7f304292941,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Coordination,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
357ed920-250c-45cd-b061-54b766306f2f,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Warranty,false,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
dcc3e50c-3796-45f9-8a6c-8cf4a2d237e4,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Observation,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
ff1ff6f3-bde9-4fca-b3b6-04b781e6e296,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Work List,false,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
bf893732-2dba-40b4-90cc-8e5b35d826b4,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Commissioning,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
9e6b6108-6f11-4ea1-97d8-15517d365b0d,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Punch List,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
a7cd090f-cd1d-4720-a41b-ce4e54679983,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Safety,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
bfa9d5b9-02df-42a8-a36a-effbd363b1c8,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Quality,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
1c1cb6cf-a69d-45b8-9ef0-24c27a08ded3,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,Design,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
5c88191c-5c57-4635-b836-706e8652e3c6,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Design,true,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
cace2cf3-8879-4900-8620-3f4b3d28dfa2,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Coordination,true,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
d58429ed-defe-4c0f-899d-2c1be2aa8f18,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Warranty,false,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
5a454305-5eaf-4d16-803e-72c66f861189,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Observation,true,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
4f478c1f-689b-40a0-99fc-861eb98a74dd,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Work List,false,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
646587de-ef90-4085-bfac-0d24520dc32f,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Commissioning,true,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
f77c73a5-196b-4075-a3d7-ad9aade9b64e,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Punch List,true,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
f6eaff89-a30d-4dc0-aad1-7505819eee12,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Safety,true,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
7eb9a122-56e2-419b-b23d-4cd8c55b3a1c,49df69ab-c266-4d49-951c-031b16f7a31f,b344ffc7-b166-4da1-b772-d9aa6c622f7a,Quality,true,System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),System,Tue Mar 05 2019 14:36:00 GMT+0000 (Coordinated Universal Time),,
5bfac95c-bfce-4d20-bd5e-0c50b8def6f0,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Coordination,true,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
314f02dc-0d26-4a99-a76b-99c4195612a6,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Warranty,false,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
b1b1285b-0c17-4149-bdae-83caedaf7423,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Observation,true,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
89695d96-370f-4808-8849-d03796771f35,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Work List,false,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
39392039-7a87-4f7b-8027-a54ef1a65673,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Commissioning,true,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
2be91771-a389-4f95-9bd1-1e18272f9aae,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Design,true,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
3b831e62-12f0-46b7-9bc7-a8fe23f2e297,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Punch List,true,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
69d2fb04-610c-44b5-a229-b09aa92c2e90,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Safety,true,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
bff5be82-1f41-4261-b899-c3ac60a51c19,49df69ab-c266-4d49-951c-031b16f7a31f,4c75d053-503b-4e71-aa42-7be7981a37f8,Quality,true,System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 15:04:03 GMT+0000 (Coordinated Universal Time),,
8f3ac700-6f20-4079-9c3e-d98df76a957a,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Coordination,true,,Tue Oct 16 2018 11:44:48 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
273e79c3-a847-4fc3-874c-3e9bf1c3342f,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Design,true,,Tue Oct 16 2018 11:44:48 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
a2dc20bb-4da0-4cb5-aa4c-72c22760c561,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Warranty,false,System,Mon Oct 01 2018 15:29:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
7334cff1-1234-4cf0-8a58-72801301cf67,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Observation,true,System,Mon Oct 01 2018 15:29:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
638acd7f-0a7e-4306-958c-83d94b40c5a3,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Work List,false,System,Mon Oct 01 2018 15:29:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
3923d3c3-acf6-45ea-9f45-4fe34d89a152,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Commissioning,true,System,Mon Oct 01 2018 15:29:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
88110a9d-d772-4f3f-a532-6c9b8037d51b,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Punch List,true,System,Mon Oct 01 2018 15:29:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
ac23df90-c7f4-4dd0-8419-8340811fcb2c,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Safety,true,System,Mon Oct 01 2018 15:29:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
41079e50-91b8-43bb-8919-4a73db144ef9,49df69ab-c266-4d49-951c-031b16f7a31f,5d6cdc6a-40ee-4b11-b828-8246375a207e,Quality,true,System,Mon Oct 01 2018 15:29:30 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:09:52 GMT+0000 (Coordinated Universal Time),,
c3ebfac4-d913-403b-8e3b-ee1d605ff1c5,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Design,true,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
1dac136a-823e-4076-9b55-4fc215376d01,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Coordination,true,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
f0866b54-1aea-4403-9430-983c0544c310,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Warranty,false,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
ac5a8a18-a266-4284-bbe0-8cb9ec14e25d,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Observation,true,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
f56f0a6d-c4b7-4892-87b4-3165070b15e3,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Work List,false,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
ef75fb8a-2fd2-40d3-96c3-0b317d7703ed,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Commissioning,true,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
1a76beae-e07c-44fd-bf27-c8e8adbff30c,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Punch List,true,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
078c55d1-0a81-4b6b-9324-1e290e9015fd,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Safety,true,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
c99d6744-d8c3-4f30-b8a3-b9551894c9fc,49df69ab-c266-4d49-951c-031b16f7a31f,aef58cd7-7c39-4045-9bdc-3a888c59d5a2,Quality,true,System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),System,Thu Dec 05 2019 15:40:30 GMT+0000 (Coordinated Universal Time),,
fe475712-d428-45f3-bc33-eaa0002f8319,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Coordination,true,,Tue Oct 16 2018 11:38:47 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
71700c1a-490b-4c6f-adbb-cf991c8522d7,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Design,true,,Tue Oct 16 2018 11:38:47 GMT+0000 (Coordinated Universal Time),,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
2e30cf62-96ca-4a31-9db2-e53048a22b25,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Commissioning,true,System,Thu Aug 02 2018 08:36:31 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
5cf8e171-ca31-44a3-aa48-c7642eb43e58,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Punch List,true,System,Thu Aug 02 2018 08:36:31 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
828979d7-bac9-410c-be29-d8be5450075b,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Safety,true,System,Thu Aug 02 2018 08:36:31 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
6ed0b10a-6ad0-4828-bbcd-4a6023c27f64,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Quality,true,System,Thu Aug 02 2018 08:36:31 GMT+0000 (Coordinated Universal Time),K4LTKGJ33QJ4,Wed Oct 09 2019 16:52:09 GMT+0000 (Coordinated Universal Time),,
f625b136-62bc-4103-af20-2eac8ae59211,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Warranty,false,System,Thu Aug 02 2018 08:36:31 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
b52d2dc1-2179-494e-960d-e2eee89bb33a,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Observation,true,System,Thu Aug 02 2018 08:36:31 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
2a416b89-aa69-497b-831f-a7deaa68dfe9,49df69ab-c266-4d49-951c-031b16f7a31f,96ab1e3f-d8f3-460e-867e-f28433b7db5a,Work List,false,System,Thu Aug 02 2018 08:36:31 GMT+0000 (Coordinated Universal Time),System,Thu Nov 08 2018 05:37:11 GMT+0000 (Coordinated Universal Time),,
92969d7f-a8f2-46c7-9be7-7a1b73a9294c,49df69ab-c266-4d49-951c-031b16f7a31f,5c2fa55e-f7bb-4d89-937c-dde413e9c25e,Coordination,true,System,Mon Dec 02 2019 20:19:31 GMT+0000 (Coordinated Universal Time),System,Mon Dec 02 2019 20:19:31 GMT+0000 (Coordinated Universal Time),,
