issue_subtype_id,bim360_account_id,bim360_project_id,issue_type_id,issue_subtype,is_active,created_by,created_at,updated_by,updated_at,deleted_by,deleted_at
a0e77efd-efe3-4d4b-90bd-1617ed525ccf,49df69ab-c266-4d49-951c-031b16f7a31f,922e2703-1c37-4e89-97c0-d3868e8bff87,6595f4e4-8709-43f7-8fe2-24445dea5084,Warranty,false,System,Thu Aug 02 2018 08:32:37 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:32:37 GMT+0000 (Coordinated Universal Time),,
179a30e3-01d1-4fbf-903e-96ea6fb101ff,49df69ab-c266-4d49-951c-031b16f7a31f,a4215c37-a0a8-4fd0-bfbd-fbd87878c93a,0862614b-42a8-44db-8eac-98ebe3191932,Warranty,false,System,Thu Aug 02 2018 09:07:52 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 09:07:52 GMT+0000 (Coordinated Universal Time),,
829531c2-d8b4-4bf0-a04e-197fc9e94ea7,49df69ab-c266-4d49-951c-031b16f7a31f,72792ed7-f488-46db-b357-620a8733fbfb,b379d8f7-d161-4785-9040-26e08533297f,Work to Complete,false,System,Thu Aug 02 2018 23:37:08 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 23:37:08 GMT+0000 (Coordinated Universal Time),,
bd669e72-44cd-4bd1-894d-f06660044193,49df69ab-c266-4d49-951c-031b16f7a31f,72792ed7-f488-46db-b357-620a8733fbfb,b379d8f7-d161-4785-9040-26e08533297f,Work List,false,System,Thu Aug 02 2018 23:37:08 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 23:37:08 GMT+0000 (Coordinated Universal Time),,
5c0c1e2e-7258-4acb-9344-e2d76dbba691,49df69ab-c266-4d49-951c-031b16f7a31f,ad7bf4f4-2dc0-4e4c-9ef2-513c72d6209a,2da980a4-c7b7-4629-b5aa-078e5c572d40,Safety Infraction,true,System,Fri Apr 12 2019 21:12:30 GMT+0000 (Coordinated Universal Time),System,Fri Apr 12 2019 21:12:30 GMT+0000 (Coordinated Universal Time),,
2f32af7e-49cc-4d5f-8715-e09ce5edca86,49df69ab-c266-4d49-951c-031b16f7a31f,ad7bf4f4-2dc0-4e4c-9ef2-513c72d6209a,2da980a4-c7b7-4629-b5aa-078e5c572d40,Safety,true,System,Fri Apr 12 2019 21:12:30 GMT+0000 (Coordinated Universal Time),System,Fri Apr 12 2019 21:12:30 GMT+0000 (Coordinated Universal Time),,
83bacd44-e059-4363-b34d-0d18bb63136b,49df69ab-c266-4d49-951c-031b16f7a31f,ad7bf4f4-2dc0-4e4c-9ef2-513c72d6209a,2da980a4-c7b7-4629-b5aa-078e5c572d40,UAV,true,MPJQPYNK8WVF,Thu Sep 26 2019 14:15:35 GMT+0000 (Coordinated Universal Time),MPJQPYNK8WVF,Thu Sep 26 2019 14:15:35 GMT+0000 (Coordinated Universal Time),,
4e51874a-648a-4a0b-96a6-c4a2e6ab2128,49df69ab-c266-4d49-951c-031b16f7a31f,83c43e9f-b2f5-4e1b-9744-c889d79a2b0d,f733f327-ff1a-431d-ab10-bb261a222089,Safety,true,System,Fri Jun 28 2019 21:23:01 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 21:23:01 GMT+0000 (Coordinated Universal Time),,
f444221c-6940-4d52-a1a9-066189e3c5b9,49df69ab-c266-4d49-951c-031b16f7a31f,83c43e9f-b2f5-4e1b-9744-c889d79a2b0d,f733f327-ff1a-431d-ab10-bb261a222089,Quality,true,System,Fri Jun 28 2019 21:23:01 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 21:23:01 GMT+0000 (Coordinated Universal Time),,
8f0c3809-006d-4dc3-9de1-118afcb31d8a,49df69ab-c266-4d49-951c-031b16f7a31f,83c43e9f-b2f5-4e1b-9744-c889d79a2b0d,f733f327-ff1a-431d-ab10-bb261a222089,Observation,true,System,Fri Jun 28 2019 21:23:01 GMT+0000 (Coordinated Universal Time),System,Fri Jun 28 2019 21:23:01 GMT+0000 (Coordinated Universal Time),,
e2b8fe97-cbc1-4aa5-b250-517c3dad28f1,49df69ab-c266-4d49-951c-031b16f7a31f,69bb62b9-8abd-4b2d-8393-abb625f1023c,3aa8193c-f087-4ead-ac74-aecb0128b64e,Work to Complete,false,System,Fri Jun 21 2019 18:49:00 GMT+0000 (Coordinated Universal Time),System,Fri Jun 21 2019 18:49:00 GMT+0000 (Coordinated Universal Time),,
08b6fa49-ff8e-4e2f-9b7c-288e3d784098,49df69ab-c266-4d49-951c-031b16f7a31f,69bb62b9-8abd-4b2d-8393-abb625f1023c,3aa8193c-f087-4ead-ac74-aecb0128b64e,Work List,false,System,Fri Jun 21 2019 18:49:00 GMT+0000 (Coordinated Universal Time),System,Fri Jun 21 2019 18:49:00 GMT+0000 (Coordinated Universal Time),,
4c928339-81bc-48c0-ad33-a7a074a144cd,49df69ab-c266-4d49-951c-031b16f7a31f,0adf1483-10f2-4585-8509-7ceee9bfd01c,d93ef3a0-8e4f-4d94-a912-d85765315281,Safety Infraction,true,System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),,
963d2f14-645e-4abf-b259-d88052963364,49df69ab-c266-4d49-951c-031b16f7a31f,0adf1483-10f2-4585-8509-7ceee9bfd01c,d93ef3a0-8e4f-4d94-a912-d85765315281,Safety,true,System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),System,Thu Jan 03 2019 19:16:30 GMT+0000 (Coordinated Universal Time),,
971d549d-ff6d-4f76-b97f-2fe55f3026d0,49df69ab-c266-4d49-951c-031b16f7a31f,b1b0037a-1309-4628-9269-3b484685a3ad,af4ba9dc-86ba-4564-8650-45dfcffff619,Quality,true,System,Thu Aug 02 2018 08:38:29 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:38:29 GMT+0000 (Coordinated Universal Time),,
bb78db56-271a-467d-b445-5fea924ff394,49df69ab-c266-4d49-951c-031b16f7a31f,fc67e7c1-5686-4424-8d0b-9aeb58a356c9,40c2d8b2-9483-4cf0-8d42-98134c18b446,UAV,true,MPJQPYNK8WVF,Mon Oct 14 2019 12:07:31 GMT+0000 (Coordinated Universal Time),MPJQPYNK8WVF,Mon Oct 14 2019 12:07:31 GMT+0000 (Coordinated Universal Time),,
676260d9-c6e8-4b2f-bb7d-d126c9b99539,49df69ab-c266-4d49-951c-031b16f7a31f,fc67e7c1-5686-4424-8d0b-9aeb58a356c9,40c2d8b2-9483-4cf0-8d42-98134c18b446,Safety Infraction,true,System,Mon Dec 03 2018 16:15:30 GMT+0000 (Coordinated Universal Time),System,Mon Dec 03 2018 16:15:30 GMT+0000 (Coordinated Universal Time),,
d436363b-d681-43b2-9408-b29a39c76740,49df69ab-c266-4d49-951c-031b16f7a31f,fc67e7c1-5686-4424-8d0b-9aeb58a356c9,40c2d8b2-9483-4cf0-8d42-98134c18b446,Safety,true,System,Mon Dec 03 2018 16:15:30 GMT+0000 (Coordinated Universal Time),System,Mon Dec 03 2018 16:15:30 GMT+0000 (Coordinated Universal Time),,
dda2e3ee-ef04-4418-b257-c4c74b72b0fa,49df69ab-c266-4d49-951c-031b16f7a31f,a6ae2c9b-ee92-4561-8c13-d771af9d9f46,63514d9e-9ee1-4580-ba74-e42236f46bd5,Communication,true,System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),,
4e330d7e-44b8-4965-8d98-f47c4f113c32,49df69ab-c266-4d49-951c-031b16f7a31f,a6ae2c9b-ee92-4561-8c13-d771af9d9f46,63514d9e-9ee1-4580-ba74-e42236f46bd5,Planning,true,System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),,
fadb00a4-dec0-42d3-b13b-c4822466ef75,49df69ab-c266-4d49-951c-031b16f7a31f,a6ae2c9b-ee92-4561-8c13-d771af9d9f46,63514d9e-9ee1-4580-ba74-e42236f46bd5,Workmanship,true,System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),,
7e128c4e-f541-4825-a439-d8dca2cb9f84,49df69ab-c266-4d49-951c-031b16f7a31f,a6ae2c9b-ee92-4561-8c13-d771af9d9f46,63514d9e-9ee1-4580-ba74-e42236f46bd5,Quality,true,System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),System,Wed Oct 23 2019 21:44:31 GMT+0000 (Coordinated Universal Time),,
36a71df9-3066-48ec-914d-5552120f3ec0,49df69ab-c266-4d49-951c-031b16f7a31f,4e8af42c-48eb-4fb1-9951-c26cc78f8bd7,d7ae6152-35f0-4bbb-ac8d-6750015626b5,Work to Complete,false,System,Thu Aug 02 2018 07:56:59 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:56:59 GMT+0000 (Coordinated Universal Time),,
090ba097-5bcf-44c3-b1a1-67ebce8a5c2f,49df69ab-c266-4d49-951c-031b16f7a31f,4e8af42c-48eb-4fb1-9951-c26cc78f8bd7,d7ae6152-35f0-4bbb-ac8d-6750015626b5,Work List,false,System,Thu Aug 02 2018 07:56:59 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 07:56:59 GMT+0000 (Coordinated Universal Time),,
5c5d2a42-bca5-4133-9ee6-a2f1eb808299,49df69ab-c266-4d49-951c-031b16f7a31f,3c07f72e-e31c-46b2-8327-60e01333cc97,a0b3628b-a79c-4370-a4cc-7e1f21ae1152,Pre-Punch List,true,System,Wed Mar 13 2019 22:12:30 GMT+0000 (Coordinated Universal Time),System,Wed Mar 13 2019 22:12:30 GMT+0000 (Coordinated Universal Time),,
ed9a7ae3-3d11-4e8f-9fe8-c8694e8e8e2a,49df69ab-c266-4d49-951c-031b16f7a31f,3c07f72e-e31c-46b2-8327-60e01333cc97,a0b3628b-a79c-4370-a4cc-7e1f21ae1152,Punch List,true,System,Wed Mar 13 2019 22:12:30 GMT+0000 (Coordinated Universal Time),System,Wed Mar 13 2019 22:12:30 GMT+0000 (Coordinated Universal Time),,
e0c33fa5-f557-4b8d-a34c-c437face22fb,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,a7cd090f-cd1d-4720-a41b-ce4e54679983,Safety Infraction,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
09936382-99ee-4422-9ee6-f4d320f36418,49df69ab-c266-4d49-951c-031b16f7a31f,3a344d50-3714-441d-b83d-b2f3d02f8608,a7cd090f-cd1d-4720-a41b-ce4e54679983,Safety,true,System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),System,Thu Oct 10 2019 03:58:00 GMT+0000 (Coordinated Universal Time),,
d6dff46a-2c0e-4b3f-8b50-ff3506acb570,49df69ab-c266-4d49-951c-031b16f7a31f,29cae008-765c-447b-857a-51f6b2df4199,7dc66491-97e6-4d1f-a19b-1914eaca6956,Communication,true,System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),,
30308485-4664-4c08-813a-c6c2dccb47fa,49df69ab-c266-4d49-951c-031b16f7a31f,29cae008-765c-447b-857a-51f6b2df4199,7dc66491-97e6-4d1f-a19b-1914eaca6956,Planning,true,System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),,
e39fe494-8410-47d0-a341-5319df87857d,49df69ab-c266-4d49-951c-031b16f7a31f,29cae008-765c-447b-857a-51f6b2df4199,7dc66491-97e6-4d1f-a19b-1914eaca6956,Workmanship,true,System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),,
a039155b-88bd-48b0-a529-090aa5ef76ce,49df69ab-c266-4d49-951c-031b16f7a31f,29cae008-765c-447b-857a-51f6b2df4199,7dc66491-97e6-4d1f-a19b-1914eaca6956,Quality,true,System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),System,Wed Oct 30 2019 15:12:00 GMT+0000 (Coordinated Universal Time),,
5369782d-d874-47e3-96c8-39f98d9ac489,49df69ab-c266-4d49-951c-031b16f7a31f,e8fb4fde-93a6-41ab-b08e-b33f47a56a73,81df4685-70d1-4f8c-8f56-3fed439b6ca8,Warranty,false,System,Thu Aug 02 2018 08:45:03 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:45:03 GMT+0000 (Coordinated Universal Time),,
3dbe9a2a-4026-49e6-945c-17bda979f2d5,49df69ab-c266-4d49-951c-031b16f7a31f,b3ed4fac-47bb-43fb-bdd3-3973af5cd19a,52d92c5b-6c99-4e56-9b07-56bd2cc2d6b4,Commissioning,true,System,Thu Aug 02 2018 08:41:31 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:41:31 GMT+0000 (Coordinated Universal Time),,
16a0b4bf-0e05-4a95-afa3-82e100c6912b,49df69ab-c266-4d49-951c-031b16f7a31f,fc520ff1-395a-4506-8f89-846fc1766eab,657761a3-b61a-4d2a-a035-1e37728dc981,Work to Complete,false,System,Thu Aug 02 2018 08:49:17 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:49:17 GMT+0000 (Coordinated Universal Time),,
68e7fdd3-7140-4fab-9b53-c6040820563f,49df69ab-c266-4d49-951c-031b16f7a31f,fc520ff1-395a-4506-8f89-846fc1766eab,657761a3-b61a-4d2a-a035-1e37728dc981,Work List,false,System,Thu Aug 02 2018 08:49:17 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:49:17 GMT+0000 (Coordinated Universal Time),,
6bcf6028-8aff-469b-8e6c-db7442411800,49df69ab-c266-4d49-951c-031b16f7a31f,04f61758-e7c4-4913-95e8-2ead8c9f4041,d0f856e1-3c3c-425d-836e-bdef9fae6b87,Work to Complete,false,System,Thu Aug 02 2018 08:55:35 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:55:35 GMT+0000 (Coordinated Universal Time),,
0da73513-312a-46c7-b0a0-1c1aa8cfa1d3,49df69ab-c266-4d49-951c-031b16f7a31f,04f61758-e7c4-4913-95e8-2ead8c9f4041,d0f856e1-3c3c-425d-836e-bdef9fae6b87,Work List,false,System,Thu Aug 02 2018 08:55:35 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:55:35 GMT+0000 (Coordinated Universal Time),,
6b3b7291-c057-4202-b547-9de15f3dc36d,49df69ab-c266-4d49-951c-031b16f7a31f,72adb370-e5f2-43cf-be90-a17c1bab528f,8a149503-ba26-4146-92e0-17a3e2fc1cab,Warranty,false,System,Mon Mar 04 2019 13:58:30 GMT+0000 (Coordinated Universal Time),System,Mon Mar 04 2019 13:58:30 GMT+0000 (Coordinated Universal Time),,
bd64f950-8509-4506-8385-76dc11a226c3,49df69ab-c266-4d49-951c-031b16f7a31f,fb9296f6-dd7a-4a1e-bd83-11c8c1a319c7,9a03c10b-a68c-4cca-8981-f3a08d4644b5,Quality,true,System,Thu Nov 15 2018 18:44:00 GMT+0000 (Coordinated Universal Time),System,Thu Nov 15 2018 18:44:00 GMT+0000 (Coordinated Universal Time),,
0c4505f9-d8ed-45cf-8e56-37cd831ece8f,49df69ab-c266-4d49-951c-031b16f7a31f,328437c3-2ac8-4b4b-847d-0e221871b23e,0af1a666-149f-422a-a460-c29ed4a52579,Existing Condition,true,System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),,
98ca5f38-be6f-4980-9f3d-d95d015c0b99,49df69ab-c266-4d49-951c-031b16f7a31f,328437c3-2ac8-4b4b-847d-0e221871b23e,0af1a666-149f-422a-a460-c29ed4a52579,Building Code,true,System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),,
470d861b-d402-43db-b439-c0c52e52e9a0,49df69ab-c266-4d49-951c-031b16f7a31f,328437c3-2ac8-4b4b-847d-0e221871b23e,0af1a666-149f-422a-a460-c29ed4a52579,Work to Complete,true,System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),,
454f3461-3e87-42c9-80b9-766082de3a49,49df69ab-c266-4d49-951c-031b16f7a31f,328437c3-2ac8-4b4b-847d-0e221871b23e,0af1a666-149f-422a-a460-c29ed4a52579,Client Feedback,true,System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),,
4a5471cc-0eb9-4324-b852-043c1173a5b3,49df69ab-c266-4d49-951c-031b16f7a31f,328437c3-2ac8-4b4b-847d-0e221871b23e,0af1a666-149f-422a-a460-c29ed4a52579,Requirement Change,true,System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),,
885af926-9871-4a11-b854-053fd41fde6b,49df69ab-c266-4d49-951c-031b16f7a31f,328437c3-2ac8-4b4b-847d-0e221871b23e,0af1a666-149f-422a-a460-c29ed4a52579,Design,true,System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),System,Tue Nov 20 2018 20:06:00 GMT+0000 (Coordinated Universal Time),,
de898174-a56b-4ced-85cf-fb3f5954e4f1,49df69ab-c266-4d49-951c-031b16f7a31f,42483cf2-e47b-4f4d-ba90-d8cf615aa253,29b2df0c-0e63-4cff-a7f9-44589d407ef7,Coordination,true,,Tue Oct 16 2018 10:54:20 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 10:54:20 GMT+0000 (Coordinated Universal Time),,
f99308c2-fa3c-4b88-945d-edefdefcf2f1,49df69ab-c266-4d49-951c-031b16f7a31f,42483cf2-e47b-4f4d-ba90-d8cf615aa253,29b2df0c-0e63-4cff-a7f9-44589d407ef7,Clash,true,,Mon Oct 22 2018 08:24:00 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:24:00 GMT+0000 (Coordinated Universal Time),,
27694639-872c-4b1e-840f-1f643e65834d,49df69ab-c266-4d49-951c-031b16f7a31f,8a95052b-56e5-4c38-a4df-16dc6a0b1785,10f80d86-cc67-4068-9eef-fa88b05dde15,Clash,true,,Mon Oct 22 2018 08:05:28 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:05:28 GMT+0000 (Coordinated Universal Time),,
132209e3-2d15-4f6d-8c6f-57bf40e2ca4d,49df69ab-c266-4d49-951c-031b16f7a31f,8a95052b-56e5-4c38-a4df-16dc6a0b1785,10f80d86-cc67-4068-9eef-fa88b05dde15,Coordination,true,,Tue Oct 16 2018 10:58:32 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 10:58:32 GMT+0000 (Coordinated Universal Time),,
5b8ee61a-4ce1-491d-9dc2-d1d62ced9fc9,49df69ab-c266-4d49-951c-031b16f7a31f,99fb9044-f595-41be-ae57-c4633d33105e,25064afb-7bf8-4c8e-af68-aeaff6235c85,Existing Condition,true,,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,
4cddc1ee-fffc-4f13-91ad-0cd998bc4d6b,49df69ab-c266-4d49-951c-031b16f7a31f,99fb9044-f595-41be-ae57-c4633d33105e,25064afb-7bf8-4c8e-af68-aeaff6235c85,Building Code,true,,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,
bb01d338-679f-488b-8632-371558acab37,49df69ab-c266-4d49-951c-031b16f7a31f,99fb9044-f595-41be-ae57-c4633d33105e,25064afb-7bf8-4c8e-af68-aeaff6235c85,Work to Complete,true,,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,
42d838aa-2bb4-4936-855f-4198227cce1b,49df69ab-c266-4d49-951c-031b16f7a31f,99fb9044-f595-41be-ae57-c4633d33105e,25064afb-7bf8-4c8e-af68-aeaff6235c85,Client Feedback,true,,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,
406c1e13-3958-4e67-9d01-7c305376736c,49df69ab-c266-4d49-951c-031b16f7a31f,99fb9044-f595-41be-ae57-c4633d33105e,25064afb-7bf8-4c8e-af68-aeaff6235c85,Requirement Change,true,,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,Mon Oct 22 2018 08:03:09 GMT+0000 (Coordinated Universal Time),,
1a8c94d2-a58c-4a2f-bfc9-3f6ddd05825a,49df69ab-c266-4d49-951c-031b16f7a31f,99fb9044-f595-41be-ae57-c4633d33105e,25064afb-7bf8-4c8e-af68-aeaff6235c85,Design,true,,Tue Oct 16 2018 11:19:03 GMT+0000 (Coordinated Universal Time),,Tue Oct 16 2018 11:19:03 GMT+0000 (Coordinated Universal Time),,
b9b8fa29-8ff1-4ba2-864f-62f719b970da,49df69ab-c266-4d49-951c-031b16f7a31f,80c1bf07-0fd4-43be-8999-39ab64743faa,8e50af7c-90cc-44d5-bc36-a061c5b6e4c3,Existing Condition,true,System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),,
05e4f9a6-1cd4-4bac-b892-fea4e10a9736,49df69ab-c266-4d49-951c-031b16f7a31f,80c1bf07-0fd4-43be-8999-39ab64743faa,8e50af7c-90cc-44d5-bc36-a061c5b6e4c3,Building Code,true,System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),,
663e6d07-fafa-4855-91a6-b3ca8d73a4d6,49df69ab-c266-4d49-951c-031b16f7a31f,80c1bf07-0fd4-43be-8999-39ab64743faa,8e50af7c-90cc-44d5-bc36-a061c5b6e4c3,Work to Complete,true,System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),,
9e59334c-3228-4669-8d2d-41b84a205d96,49df69ab-c266-4d49-951c-031b16f7a31f,80c1bf07-0fd4-43be-8999-39ab64743faa,8e50af7c-90cc-44d5-bc36-a061c5b6e4c3,Client Feedback,true,System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),,
add5b7bf-3321-4f82-80c2-750687290d4f,49df69ab-c266-4d49-951c-031b16f7a31f,80c1bf07-0fd4-43be-8999-39ab64743faa,8e50af7c-90cc-44d5-bc36-a061c5b6e4c3,Requirement Change,true,System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),,
244f1bf0-67a2-4684-b3bb-ed798691994c,49df69ab-c266-4d49-951c-031b16f7a31f,80c1bf07-0fd4-43be-8999-39ab64743faa,8e50af7c-90cc-44d5-bc36-a061c5b6e4c3,Design,true,System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),System,Wed Dec 26 2018 18:42:30 GMT+0000 (Coordinated Universal Time),,
c0368a9d-ff73-4ef3-8d8c-fe0a5b783c5d,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,d4629df5-62e9-4b7a-9b93-1584516b483b,Safety,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
b139b4c7-2d4b-4b1e-bc99-a486adfe9032,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,d4629df5-62e9-4b7a-9b93-1584516b483b,Quality,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
95175b4b-a9f4-454c-9828-9509c0ef00c6,49df69ab-c266-4d49-951c-031b16f7a31f,1e1cdcd0-4bed-4137-ba4e-e6a388f71de2,d4629df5-62e9-4b7a-9b93-1584516b483b,Observation,true,System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),System,Wed Jul 24 2019 14:24:30 GMT+0000 (Coordinated Universal Time),,
26240d6d-56d4-4c63-83d9-d69e97d560b4,49df69ab-c266-4d49-951c-031b16f7a31f,995e784a-8f75-45ab-af6d-736a12092c0e,91e33fa5-7cb1-4e6f-86b6-ca9f5b66d41b,Clash,true,System,Wed Feb 13 2019 23:13:00 GMT+0000 (Coordinated Universal Time),System,Wed Feb 13 2019 23:13:00 GMT+0000 (Coordinated Universal Time),,
17c2c11b-1452-4044-bc96-267e94817b41,49df69ab-c266-4d49-951c-031b16f7a31f,995e784a-8f75-45ab-af6d-736a12092c0e,91e33fa5-7cb1-4e6f-86b6-ca9f5b66d41b,Coordination,true,System,Wed Feb 13 2019 23:13:00 GMT+0000 (Coordinated Universal Time),System,Wed Feb 13 2019 23:13:00 GMT+0000 (Coordinated Universal Time),,
2b344e6d-07cb-4111-9bd7-077f5b72c62e,49df69ab-c266-4d49-951c-031b16f7a31f,bd6b83ac-2ef5-4eb0-a4f2-d02e5ce8c117,64346023-cd01-48f2-9780-0b5f7ddb7c2e,Warranty,false,System,Thu Aug 02 2018 08:19:54 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:19:54 GMT+0000 (Coordinated Universal Time),,
7aaa8e3e-bfa5-4420-af71-2d495be7124c,49df69ab-c266-4d49-951c-031b16f7a31f,922e2703-1c37-4e89-97c0-d3868e8bff87,04ba1e11-8a31-4714-9921-c18aba6c1e3f,Work to Complete,false,System,Thu Aug 02 2018 08:32:37 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:32:37 GMT+0000 (Coordinated Universal Time),,
4a4591d5-9c78-48ba-b207-497eac97a8f1,49df69ab-c266-4d49-951c-031b16f7a31f,922e2703-1c37-4e89-97c0-d3868e8bff87,04ba1e11-8a31-4714-9921-c18aba6c1e3f,Work List,false,System,Thu Aug 02 2018 08:32:37 GMT+0000 (Coordinated Universal Time),System,Thu Aug 02 2018 08:32:37 GMT+0000 (Coordinated Universal Time),,
7d1e581b-c19c-476d-af4e-b8fe0f80bbd2,49df69ab-c266-4d49-951c-031b16f7a31f,ad7bf4f4-2dc0-4e4c-9ef2-513c72d6209a,f27f46f5-040d-4faa-ad1d-53092a8d2303,Pre-Punch List,true,System,Fri Apr 12 2019 21:12:30 GMT+0000 (Coordinated Universal Time),System,Fri Apr 12 2019 21:12:30 GMT+0000 (Coordinated Universal Time),,
